Account_ID,Account_Name,Account_Name_English,Account_Code,Account_Group,Account_Group_Code,Account_Status,Customer_Class,Sales_Area,Phone,Phone_1,Office_Phone,Factory_Phone,Website,Facebook,Billing_City,Billing_Province,Billing_Country,Shipping_City,Shipping_Province,Shipping_Country,Thai_Tax_ID,Register_Capital,Created_Time,Modified_Time,Last_Activity_Time,Owner,Tags,Industry,Org_Type,TSIC_ID,Billing_Street,Vol_FIBC_Per_Years,FIBC_Sling_Usage_Year
3015191000007538534,ซีที กลาส,,0012AB,0012ช.เคมีไทย,0012,Active,,QWest,028104432,,,,,,,,,,,,0745554002203,,20190907T16:22:31+07:00,20251024T10:22:30+07:00,20251024T10:23:46+07:00,อิสราวลี ตนเสาวภาคย์ชลที,รอ Verify,2.7 Non Food อื่นๆ,บริษัทจำกัด,23109,หมู่ที่ 4 162/3 ถนนเพชรเกษม ตำบล อ้อมน้อย อำเภอ กระทุ่มแบน สมุทรสาคร 74130,,
3015191000018976300,วิวไอซ์(2015),,,,,New Accounts,,QWest,0281145834,,,,,,สามพราน,นครปฐม,,,,,0735558007374,250000000,20210212T13:41:43+07:00,20241210T10:14:03+07:00,20251203T16:52:32+07:00,ชินดนัย ศรีธรรม,"PPW 010k, ก้อง, ไม่เปิดรับ",1.2.2.1 โรงน้ำแข็ง,บริษัทจำกัด,10795,7/1 หมู่ที่ 7 ต.ไร่ขิง อ.สามพราน จ.นครปฐม,,
3015191000023036000,แอ็ดวานซ์ พีวีซี คอมเปาด์,,,,,New Accounts,,QWest,028127971,,028127972,,,,,นครปฐม,,,นครปฐม,,0105541031442,,20210705T09:07:20+07:00,20240725T14:42:13+07:00,20251215T09:44:58+07:00,อิสราวลี ตนเสาวภาคย์ชลที,"โม, เลิกกิจการ",2.3.2 Plastic Compound Resin,บริษัทจำกัด,20131,9/15 หมู่ 3 ต.อ้อมใหญ่ อ.สามพราน,,
3015191000017749000,ฟาร์อีสท์ ฟิชมิล,,,,,New Accounts,,QWest,028138099,,028138161,,,,,สมุทรสาคร,,,,,0105536027840,,20210108T14:39:53+07:00,20250624T16:29:21+07:00,20251209T11:21:52+07:00,ชินดนัย ศรีธรรม,"ก้อง, ไม่เปิดรับ",1.1.2.2 ปลาป่น,บริษัทจำกัด,46206,70/1 หมู่ที่ 13 ต.อ้อมน้อย อ.กระทุ่มแบน จ.สมุทรสาคร,,
3015191000036196400,แชมเปี้ยน ฟีด,,,,,New Accounts,,QWest,0-2814-3725,,028143725,,,,,,,,,,0735549001628,29000000,20220713T14:11:51+07:00,20240726T11:43:58+07:00,20251008T15:34:50+07:00,อิสราวลี ตนเสาวภาคย์ชลที,โม,1.1.1.1 โรงงานอาหารสัตว์ Feedmill Company,บริษัทจำกัด,,180/4 หมู่ที่ 7 ถนนพุทธมณฑลสาย 4 ต.กระทุ่มล้ม อ.สามพราน จ.นครปฐม,,
3015191000029064000,วิทย์คอร์ป โปรดักส์,,,,,New Accounts,,QWest,028157138,,028157137,,http://www.witcorp.co.th,,,กรุงเทพมหานคร,,,,,0105537046473,375000000,20211202T16:16:19+07:00,20240726T11:45:04+07:00,20251215T09:44:58+07:00,ชินดนัย ศรีธรรม,,1.3 Feed&Food อื่นๆ,บริษัทจำกัด,,77/113 อาคารสินสาธรทาวเวอร์ ชั้น 27 ถนนกรุงธนบุรี แขวงคลองต้นไทร เขตคลองสาน,,
3015191000059659300,คิงส์ มิลลิ่ง,,,,,New Accounts,,QEast,0-2818-3090,,028183053,,https://www.kinghuat.com/millingproducts.php,,,สมุทรปราการ,,,,,0115543000340,185000000,20240314T09:51:38+07:00,20250402T15:38:01+07:00,20250402T15:38:05+07:00,สุนิสา กล้าแข็ง,FIBC,1.2.3.3 Repacker แป้งมัน,บริษัทจำกัด,10622,49 หมู่ที่ 2 ซอยสุขสวัสดิ์ 43 ถนนสุขสวัสดิ์ ต.บางครุ อ.พระประแดง,,
3015191000029975000,ธนากรผลิตภัณฑ์น้ำมันพืช,,,,,New Accounts,,Key Account,02-8177470,,028197470,,http://www.cook.co.th/,,อ.พระสมุทรเจดีย์,สมุทรปราการ,ไทย,,,,0105517009831,300000000,20211229T18:28:00+07:00,20250426T09:48:28+07:00,20251216T13:24:02+07:00,ปุณยวีร์ สพัดรัมย์,PPW 20k50k,1.1.2.3.1 โรงงานน้ำมันถั่วเหลือง,บริษัทจำกัด,10419,99 หมู่ที่ 2 ซอยธนากร ถนนพระสมุทรเจดีย์ ต.ปากคลองบางปลากด,,
3015191000091131000,บีจี แพคเกจจิ้ง จำกัด,,,,,,,Key Account,026486100,,,035334300,,,ธัญบุรี,ปทุมธานี,ไทย,,พระนครศรีอยุธยา,,0105530041166,,20251223T16:07:29+07:00,20251223T16:07:29+07:00,20251226T13:57:58+07:00,ณัฐพล ภูพิลา (นัท),,2.3.1 Basic Resin,บริษัทจำกัด,,47/1 หมู่ที่ 2 ถนนรังสิตนครนายก ตำบลบึงยี่โถ อำเภอธัญบุรี จ.ปทุมธานี 12130,,
3015191000038593000,ธีรวัฒน์ น้ำแข็งหลอดและซอง,,,,,New Accounts,,QEast,028407044,,,,,,,สมุทรปราการ,,,สมุทรปราการ,,0115563016306,4000000,20220921T18:59:56+07:00,20250402T15:38:01+07:00,20251229T09:58:36+07:00,สุนิสา กล้าแข็ง,PPW 10k20k,1.2.2.1 โรงน้ำแข็ง,บริษัทจำกัด,10795,63 หมู่ที่ 2 ต.สำโรงกลาง อ.พระประแดง จ.สมุทรปราการ,,
3015191000013517300,นูโปร,,,,,Active,,QEast,02-8623319 ต่อ 22,,0816110880,,,,เขตคลองสาน,กรุงเทพมหานคร,,,ชลบุรี,,0205533000079,,20200903T17:00:41+07:00,20240722T17:05:34+07:00,20251224T11:11:13+07:00,สุนิสา กล้าแข็ง,,1.1.2.6 ขนสัตว์ป่น,บริษัทจำกัด,10802,77/129 ชั้น 30 อาคารสินสาธรทาวเวอร์ ถนนกรุงธนบุรี แขวงคลองต้นไทร,,
