Account_ID,Account_Name,Account_Name_English,Account_Code,Account_Group,Account_Group_Code,Account_Status,Customer_Class,Sales_Area,Phone,Phone_1,Office_Phone,Factory_Phone,Website,Facebook,Billing_City,Billing_Province,Billing_Country,Shipping_City,Shipping_Province,Shipping_Country,Thai_Tax_ID,Register_Capital,Created_Time,Modified_Time,Last_Activity_Time,Owner,Tags,Industry,Org_Type,TSIC_ID,Billing_Street,Vol_FIBC_Per_Years,FIBC_Sling_Usage_Year
3015191000015497000,อนุสรณ์มหาชัยซูริมิ,,0512AA,,,NonActive,,QWest,034 414161-3 EXT. 257,,034414161,,,,เมืองสมุทรสาคร,สมุทรสาคร,,,,,0745546001937,,20201105T13:08:06+07:00,20240722T12:19:00+07:00,20251226T11:13:19+07:00,ชินดนัย ศรีธรรม,ก้อง,1.1.2.2 ปลาป่น,บริษัทจำกัด,10211,59/7 หมู่ 8 ต.ท่าทราย,,
3015191000015407000,ไทยยูเนี่ยน ฟีดมิลล์,,0062AB,,,NonActive,,QWest,0-3441-7222,,022980024,034 417 222,www.thaiunion.com,,เมืองสมุทรสาคร,สมุทรสาคร,,,สมุทรสาคร,,0107562000220,,20180212T01:18:36+07:00,20240722T12:27:15+07:00,20251215T09:45:01+07:00,อิสราวลี ตนเสาวภาคย์ชลที,"สมาคมผู้ผลิตอาหารสัตว์ไทย, โม",1.1.1.1 โรงงานอาหารสัตว์ Feedmill Company,บริษัทมหาชนจำกัด,10802,979/12 อาคารเอสเอ็มทาวเวอร์ ถนนพหลโยธิน สามเสนใน พญาไท กรุงเทพฯ 10400,,
3015191000010643000,บริษัท ศิริแสงอารำพี จำกัด,,0402AA,,,Active,,QWest,0-3481-6084,,034816084,,,,,สมุทรสาคร,,,,,0745542000065,,20200324T16:31:30+07:00,20240726T11:51:06+07:00,20251030T14:49:45+07:00,อิสราวลี ตนเสาวภาคย์ชลที,"FIBC, โม",1.1.2.2 ปลาป่น,บริษัทจำกัด,10802,,,
3015191000046827000,ไทยอินเตอร์ฟีด,,,,,New Accounts,,QWest,0-3443-4251,,034434251,,,,,สมุทรสาคร,,,,,0745532000054,51500000,20230504T10:42:07+07:00,20241220T13:49:44+07:00,20251015T16:39:51+07:00,ชินดนัย ศรีธรรม,"ก้อง, ไม่มีการใช้งาน PPW",1.1.1.1 โรงงานอาหารสัตว์ Feedmill Company,บริษัทจำกัด,46206,9/3 หมู่ที่ 4 ซอยวัดบางน้ำวน ถนนธนบุรีปากท่อ ต.บางโทรัด อ.เมืองสมุทรสาคร จ.สมุทรสาคร,,
3015191000023364000,วอเตอร์ สเปเชียลลิส ซัพพลาย,,,,,New Accounts,,QWest,034440851,,028642201,,http://www.wssthailand.com/,,,สมุทรสาคร,,,สมุทรสาคร,,0105538034011,2000000,20210713T18:07:50+07:00,20241004T14:26:01+07:00,20251215T09:44:58+07:00,ชินดนัย ศรีธรรม,"ก้อง, ไม่มีการใช้งาน PPW",2.4.1 สารส้ม,บริษัทจำกัด,46691,78/7 หมู่ที่ 4 ตำบลแคราย อำเภอกระทุ่มแบน,,
3015191000089379000,ยูโรเท็ค เคมีคอลส์ ซัพพลาย,,,,,,,QWest,034441162,,,,,,,สมุทรสาคร,,,,,,,20251125T10:19:36+07:00,20251125T10:19:36+07:00,20251216T11:10:05+07:00,ชินดนัย ศรีธรรม,,2.3.2 Plastic Compound Resin,บริษัทจำกัด,,"87/24 หมู่ 1, ตำบลนาดี, อำเภอเมือง, จังหวัดสมุทรสาคร 74000",,
3015191000088421000,ชิโนพลาสแพ็ก,,,,,,,QWest,024892345,,034450478,,http://www.chinoplaspack.com,,,สมุทรสาคร,,,,,0105555053303,3000000,20251104T18:47:45+07:00,20251104T18:47:45+07:00,20251223T14:05:41+07:00,ชินดนัย ศรีธรรม,,2.3.2 Plastic Compound Resin,บริษัทจำกัด,,"99/88 หมู่ 1 ซ.ม่วงสกุล 2 ถนนเลียบคลองสี่วาพาสวัสดิ์ , ตำบลนาดี อำเภอเมือง สมุทรสาคร 74000",,
3015191000010439000,ยูนิเวอร์แซล ไรซ์,,0389AA,0389บ.ยูนิเวอร์แซล ไรซ์,0389,Active,,QWest,0-3446-2290,,034462290,,,,,สมุทรสาคร,,,,,0105539044966,,20200310T11:19:49+07:00,20240807T11:29:50+07:00,20251215T09:45:01+07:00,ชินดนัย ศรีธรรม,"FIBC, รอ Verify, ก้อง",1.2.1.2 ข้าวส่งออก,บริษัทจำกัด,10611,ตำบลบางกระเต้า อำเภอเมืองสมุทรสาคร,,
3015191000090728000,พรประทีปการทอ,,,,,,,QWest,034468660,,,,,,,สมุทรสาคร,,,,,74553300015,2000000,20251218T10:30:21+07:00,20251218T10:39:52+07:00,20251226T13:57:58+07:00,ชินดนัย ศรีธรรม,,2.5.2 สิ่งทอ อื่นๆ,บริษัทจำกัด,,136 หมู่ ที่ 4 ถ. บางปลา ตำบล บ้านเกาะ อำเภอเมืองสมุทรสาคร สมุทรสาคร 74000,,
3015191000023795000,ที.ซี.พี. ไทยคาสท์มานูแฟคเจอริ่ง,,0450AA,,,NonActive,,QCentral,034471137,,,,,,,สมุทรสาคร,,,,,0103517011591,27000000,20210723T10:35:11+07:00,20250528T16:06:26+07:00,20250528T16:06:26+07:00,วีรวรรณ รอบแคว้น,"โอนออก, ไม่เปิดรับ",2.7 Non Food อื่นๆ,บริษัทจำกัด,47523,48 หมู่ที่ 4 ถนนเศรษฐกิจ 1 ต.ท่าไม้ อ.กระทุ่มแบน จ.สมุทรสาคร,,
3015191000029745000,เร็กซ์แซค เวอร์เท็กซ์,,,,,New Accounts,,SMI,034473708,,,,,,,,,,,,0725539000696,40000000,20211223T13:06:08+07:00,20240722T16:59:22+07:00,20240722T16:59:22+07:00,Test Account Account,Fabric,2.5.2 สิ่งทอ อื่นๆ,บริษัทจำกัด,,,,
3015191000070580000,แอ๊บโซลูท นูทริชั่น,,,,,,,QWest,034494327-30,0891157766,,,,,,สมุทรสาคร,,,,,0105553009129,100000000,20241029T16:53:06+07:00,20250522T10:48:49+07:00,20251215T09:44:55+07:00,ชินดนัย ศรีธรรม,โทรไม่ติด,1.1.1.1 โรงงานอาหารสัตว์ Feedmill Company,บริษัทจำกัด,,48/100 หมู่ที่ 1 ต.คอกกระบือ อ.เมืองสมุทรสาคร จ.สมุทรสาคร,,
3015191000022159000,อโกรเทคไทย,,0188AA,,,NonActive,,QWest,034510641,,021582620,,https://www.agrotechthai.com/,,,กาญจนบุรี,,,,,0715537000524,450000000,20210610T16:08:13+07:00,20240722T12:18:58+07:00,20251215T09:44:58+07:00,อิสราวลี ตนเสาวภาคย์ชลที,โม,2.1.1 ปุ๋ยเคมี,บริษัทจำกัด,20121,14/22 หมู่ 8 ถนนบ้านหนองทะเบียน  หัววัง ตำบลอุโลกสี่หมื่น อำเภอท่ามะกา,,
3015191000023864000,2 เอ็ม อโกร เท็ค,,,,,New Accounts,,QWest,034510650,0897983699,0627987070,,http://www.2magrotech.com/,,,กาญจนบุรี,,,,,0905550001189,1000000,20210724T14:14:01+07:00,20250725T09:38:25+07:00,20251215T09:44:58+07:00,อิสราวลี ตนเสาวภาคย์ชลที,"โม, ไม่เปิดรับ",2.1.1 ปุ๋ยเคมี,บริษัทจำกัด,20121,9/19 หมู่ที่ 2 ต.หนองตากยา อ.ท่าม่วง จ.กาญจนบุรี,,
3015191000049271300,เจือพานิชย์,,,,,New Accounts,,QWest,034515740,,034515740,,,,,กาญจนบุรี,,,,,314235,,20230713T13:14:36+07:00,20250224T09:37:06+07:00,20251215T09:44:57+07:00,ชินดนัย ศรีธรรม,"ก้อง, PPWมือสอง",1.2.2.1 โรงน้ำแข็ง,นามบุคคล,,93/3 ม.5 ต.ปากแพรก อ.เมืองกาญจนบุรี,,
3015191000045680000,โรงงานผลิตปุ๋ย เยื่อแม้นพงศ์,,,,,New Accounts,,QWest,034522553,,,,,,กาญจนบุรี,กาญจนบุรี,,,กาญจนบุรี,,0713546001315,5000000,20230329T08:59:18+07:00,20240722T16:59:01+07:00,20251127T16:17:50+07:00,อิสราวลี ตนเสาวภาคย์ชลที,,2.1.1 ปุ๋ยเคมี,ห้างหุ้นส่วนจำกัด,20121,39/1 ม.1 ตำบล ตะคร้ำเอน อำเภอท่ามะกา กาญจนบุรี 71130,,
3015191000046611000,บริษัท สยามโดโลไมท์ จำกัด,,,,,New Accounts,,QWest,034564052,034564388,,,,,,กาญจนบุรี,,,กาญจนบุรี,,0105529030776,4000000,20230426T19:37:05+07:00,20250611T14:11:53+07:00,20251223T10:37:24+07:00,ชินดนัย ศรีธรรม,,2.1.2 ปุ๋ยอินทรีย์/สารปรับปรุงดิน/สารเสริมพืช(ไม่ทำปุ๋ยเคมี),บริษัทจำกัด,8999,เลขที่ 62 หมู่ที่ 2 ถนนสะพานข้ามแม่น้ำแม่กลอง ตำบลปากแพรก อำเภอเมืองกาญจนบุรี จังหวัดกาญจนบุรี 71000,,
3015191000026128400,สดชื่นเคมี,,,,,New Accounts,,QWest,034571013,,034571359,,,,,กาญจนบุรี,,,,,0713542000551,3000000,20210914T16:54:59+07:00,20240722T16:59:41+07:00,20251215T09:44:57+07:00,อิสราวลี ตนเสาวภาคย์ชลที,โม,2.1.1 ปุ๋ยเคมี,ห้างหุ้นส่วนจำกัด,20121,297/1 หมู่ 10 ตำบลดอน​แสลบ อำเภอห้วยกระเจา,,
3015191000059700000,กาญจนบุรี โดโลไมท์,,,,,New Accounts,,QWest,0-,,034655372,,,,,กาญจนบุรี,,,,,0713540001186,1000000,20240314T17:05:46+07:00,20240722T17:02:37+07:00,20251126T10:30:29+07:00,ชินดนัย ศรีธรรม,,2.1.2 ปุ๋ยอินทรีย์/สารปรับปรุงดิน/สารเสริมพืช(ไม่ทำปุ๋ยเคมี),ห้างหุ้นส่วนจำกัด,8102,18/2 ม.1 ต.เขาน้อย อ.ท่าม่วง,,
3015191000054746000,ป.ศรีสมบูรณ์,,,,,New Accounts,,QWest,034698257,,034698258,,https://www.facebook.com/P.Srisomboon,,,กาญจนบุรี,,,,,0705548000890,58000000,20231124T10:47:56+07:00,20240722T17:02:51+07:00,20251215T09:44:55+07:00,ชินดนัย ศรีธรรม,ก้อง,2.1.2 ปุ๋ยอินทรีย์/สารปรับปรุงดิน/สารเสริมพืช(ไม่ทำปุ๋ยเคมี),บริษัทจำกัด,20121,89/910 หมู่ที่ 7 ต.ทุ่งทอง อ.ท่าม่วง จ.กาญจนบุรี 71110,,
3015191000055587000,บุญช่วยค้าข้าว1999,,,,,New Accounts,,QWest,034698634,,,,,,,กาญจนบุรี,,,,,0715559000586,154000000,20231218T16:52:08+07:00,20240722T17:02:51+07:00,20251204T10:33:40+07:00,ชินดนัย ศรีธรรม,ก้อง,1.2.1.1 ข้าวตรา,บริษัทจำกัด,46315,179 ม.1 ถนน ทุ่งทอง ตำบล ทุ่งทอง อำเภอท่าม่วง กาญจนบุรี 71110,,
3015191000066316000,เอเซียติคอุตสาหกรรมเกษตร,,,,,,,QWest,034772044,,,,,,,กรุงเทพมหานคร,,,,,10553611319,120000000,20240724T17:21:47+07:00,20240724T17:21:47+07:00,20251006T11:36:00+07:00,อิสราวลี ตนเสาวภาคย์ชลที,,1.3 Feed&Food อื่นๆ,บริษัทจำกัด,,15261540 ซอยพัฒนาการ 48 ถนนพัฒนาการ แขวงพัฒนาการ เขตสวนหลวง กรุงเทพมหานคร,,
3015191000055160000,ที.ซี. สกรูน๊อตอินดัสทรี,,,,,New Accounts,,QWest,034813699,,034813697,,,,,สมุทรสาคร,,,,,0745540000947,10000000,20231207T16:30:08+07:00,20240722T17:02:51+07:00,20251215T09:44:55+07:00,ชินดนัย ศรีธรรม,ก้อง,2.2.2.2 น็อตสกรู,บริษัทจำกัด,25952,24/14 หมู่ที่ 1 ถนนพระราม 2 ต.บางน้ำจืด อ.เมืองสมุทรสาคร จ.สมุทรสาคร,,
3015191000025731000,ท่าไทย,,,,,New Accounts,,QWest,034816116,,034816117,,http://www.thathai.com,,,สมุทรสาคร,,,,,0105532066336,120000000,20210904T13:39:56+07:00,20240722T16:59:41+07:00,20251215T09:44:58+07:00,อิสราวลี ตนเสาวภาคย์ชลที,โม,2.4.1 สารส้ม,บริษัทจำกัด,20115,52/3 หมู่ที่ 6 ถนนสุชัย ต.ท่าทราย อ.เมืองสมุทรสาคร จ.สมุทรสาคร,,
3015191000015827000,ศิริชัยอุตสาหกรรม,,,,,New Accounts,,QWest,0-2415-0078,,0967577423,,,,เมืองสมุทรสาคร,สมุทรสาคร,,,,,0745520000089,,20201113T13:28:51+07:00,20240722T17:01:02+07:00,20251215T09:44:59+07:00,ชินดนัย ศรีธรรม,ก้อง,1.1.2.2 ปลาป่น,บริษัทจำกัด,10801,1263 ถนนวิเชียรโชฎก ต.มหาชัย,,
3015191000013638000,อันดามันซูริมิ อินดัสทรีส,,,,,New Accounts,,QWest,0-3482-2958,,034822958,,,,อ.เมืองสมุทรสาคร,สมุทรสาคร,,,,,0745533000236,,20200908T13:24:54+07:00,20240722T17:01:17+07:00,20251215T09:45:01+07:00,ชินดนัย ศรีธรรม,ก้อง,1.1.2.2 ปลาป่น,บริษัทจำกัด,10211,12/32 หมู่ที่ 3 ต.บางกระเจ้า,,
3015191000022126000,มิตซูบิชิ เคมิคอล (ประเทศไทย),Mitsubishi Chemical (Thailand),,,,Active,A,QWest,034-831261,,034831261,,www.mcppthai.com,,อำเภอเมืองสมุทรสาคร,สมุทรสาคร,ประเทศไทย,,,,0105563144380,523000000,20210614T08:40:03+07:00,20241106T16:26:40+07:00,20251215T09:44:58+07:00,ชินดนัย ศรีธรรม,,2.3.2 Plastic Compound Resin,บริษัทจำกัด,22299,เลขที่ 95/42 หมู่ที่ 4 ถนนบางปลา (กม.ที่ 3) ตำบลบ้านเกาะ,3000,
3015191000023640600,สตาร์ฟิช,,,,,New Accounts,,QWest,0-3483-9935,034839937,034839935,,http://www.starfish.co.th/index.php,,,สมุทรสาคร,,,,,0745539000912,140000000,20210720T17:17:21+07:00,20250613T15:03:20+07:00,20251022T15:39:17+07:00,ชินดนัย ศรีธรรม,ก้อง,1.1.2.2 ปลาป่น,บริษัทจำกัด,10291,79/8 หมู่ที่ 1 ต.บางโทรัด อ.เมืองสมุทรสาคร จ.สมุทรสาคร,,
3015191000023321000,สยาม อลิเมนท์ แอดวานส์,,,,,New Accounts,,QWest,034845190,,026642864,,,,,สมุทรสาคร,,,,,0125546003170,5000000,20210712T15:27:13+07:00,20250318T14:08:12+07:00,20251215T09:44:58+07:00,ชินดนัย ศรีธรรม,"ก้อง, โทรไม่ติด",1.1.2.2 ปลาป่น,บริษัทจำกัด,46206,5/7 หมู่ที่ 3 ตำบลบางโทรัด อำเภอเมืองสมุทรสาคร จ.สมุทรสาคร,,
3015191000018918000,เอสพีเอฟ ไดอาน่า (ประเทศไทย),,,,,New Accounts,,QWest,034-845285,,0819392303,,,,,สมุทรสาคร,ไทย,,สมุทรสาคร,,0105552041711,,20210210T18:57:27+07:00,20240722T17:00:30+07:00,20251024T14:29:34+07:00,อิสราวลี ตนเสาวภาคย์ชลที,โม,1.1.1.3 อาหารสัตว์เลี้ยง/ผลิตภัณฑ์สัตว์เลี้ยง Petfood&Product,บริษัทจำกัด,10802,68/5 หมู่ที่ 8 ต.บางกระเจ้า อ.เมืองสมุทรสาคร จ.สมุทรสาคร,,
3015191000074825000,วันไทยฟู้ดส์,,,,,,,QWest,034845556,,,,https://www.onethaifoods.co.th/,,,,,,,,10555608242,90000000,20250123T17:39:55+07:00,20250124T09:46:06+07:00,20251215T09:44:55+07:00,ชินดนัย ศรีธรรม,,1.3 Feed&Food อื่นๆ,บริษัทจำกัด,,33 หมู่2 ตำบล ชัยมงคล อำเภอเมืองสมุทรสาคร สมุทรสาคร 74000,,
3015191000090205000,บริษัท ซีซีเอส แมนูเทค จำกัด,,,,,,,Key Account,02-8956901-8,,034865685,,www.ccsmanutech.com,,อ.เมืองสมุทรสาคร,สมุทรสาคร,ไทย,,สมุทรสาคร,,0745548003333,,20251210T14:33:55+07:00,20251210T14:33:55+07:00,20251224T10:07:23+07:00,ณัฐพล ภูพิลา (นัท),,2.7 Non Food อื่นๆ,บริษัทจำกัด,,95/4 หมู่ที่ 2 ถนนพระราม 2 ต.พันท้ายนรสิงห์,,
3015191000016057300,ปิโยโภคภัณฑ์,,,,,New Accounts,,QWest,0-3486-9088,,034869088,,,,เมืองสมุทรสาคร,สมุทรสาคร,,,,,0745546002071,,20201119T16:52:44+07:00,20240722T17:01:02+07:00,20251215T09:44:59+07:00,ชินดนัย ศรีธรรม,ก้อง,1.1.2.2 ปลาป่น,บริษัทจำกัด,10801,88 หมู่ที่ 8 ถนนวัดปากบ่อ ต.บางกระเจ้า,,
3015191000090587000,โปรเกรส อินเตอร์ รับเบอร์,,,,,,,QWest,0 2212 3463,,,,,,,สมุทรสาคร,,,,,0105546007043,40000000,20251216T13:45:28+07:00,20251216T13:46:41+07:00,20251218T14:14:28+07:00,ชินดนัย ศรีธรรม,,2.7 Non Food อื่นๆ,บริษัทจำกัด,,"63 หมู่ 4 ถ. เศรษฐกิจ 1 ต. คลองมะเดื่อ อ.กระทุ่มแบน, สมุทรสาคร, 74110",,
