Account_ID,Account_Name,Account_Name_English,Account_Code,Account_Group,Account_Group_Code,Account_Status,Customer_Class,Sales_Area,Phone,Phone_1,Office_Phone,Factory_Phone,Website,Facebook,Billing_City,Billing_Province,Billing_Country,Shipping_City,Shipping_Province,Shipping_Country,Thai_Tax_ID,Register_Capital,Created_Time,Modified_Time,Last_Activity_Time,Owner,Tags,Industry,Org_Type,TSIC_ID,Billing_Street,Vol_FIBC_Per_Years,FIBC_Sling_Usage_Year
3015191000015083000,ธัญทานต์,,,,,New Accounts,,QCentral,,,0818293448,,,,,พระนครศรีอยุธยา,,,,,0145548000950,,20201023T17:04:06+07:00,20250804T11:10:41+07:00,20251215T16:25:24+07:00,วีรวรรณ รอบแคว้น,"ไม่มีการใช้งาน PPW, เลิกกิจการ",1.2.1.1 ข้าวตรา,บริษัทจำกัด,46315,42/2 หมู่ที่ 5 ต.บ้านชุ้ง อ.นครหลวง,,
3015191000015083000,บุญส่ง สยามแลนด์,,,,,New Accounts,,QCentral,,,028689788,035 782 518,www.bslrice.com,,,พระนครศรีอยุธยา,,,,,10554409965,,20201023T17:03:22+07:00,20251002T15:36:11+07:00,20251222T15:24:27+07:00,วีรวรรณ รอบแคว้น,,1.2.1.2 ข้าวส่งออก,บริษัทจำกัด,46315,11/1 หมู่ที่ 4 ต.บ้านกลึง อ.บางไทร,,
3015191000015004000,เคเอส สยามไรซ์,,,,,NonActive,,QCentral,,,0992893310,,,,ลาดหลุมแก้ว,ปทุมธานี,,,,,0125555010566,,20201021T16:47:34+07:00,20241115T09:13:25+07:00,20251222T15:26:16+07:00,วีรวรรณ รอบแคว้น,PPW 10k20k,1.2.1.2 ข้าวส่งออก,บริษัทจำกัด,46315,53 หมู่ที่ 12 ต.คูบางหลวง,,
3015191000014066000,ซิงตั๊ก กรุ๊ป,,0031AA,,,NonActive,,QCentral,,,02501627273,,www.riceplusthai.com,,ปากเกร็ด,นนทบุรี,,,,,0125553009943,,20200923T08:04:12+07:00,20240803T20:18:00+07:00,20251218T16:43:36+07:00,วีรวรรณ รอบแคว้น,PPW 10k20k,1.2.1.2 ข้าวส่งออก,บริษัทจำกัด,46315,39/35 หมู่ 4 ถนนชัยพฤกษ์ ต.บางพลับ,,
3015191000013946400,พลังไทย อินเตอร์ไรซ์,,,,,New Accounts,,QCentral,02 437 7130,,028746620,,,,เขตคลองสาน,กรุงเทพมหานคร,,,,,0105546063717,,20200917T16:43:12+07:00,20241112T13:12:35+07:00,20251222T15:29:03+07:00,วีรวรรณ รอบแคว้น,ไม่เปิดรับ,1.2.1.2 ข้าวส่งออก,บริษัทจำกัด,46315,146148 ซอยเจริญนคร 10 ถนนเจริญนคร คลองต้นไทร,,
3015191000013517000,สมปรารถนา ค้าข้าว,,,,,NonActive,,QCentral,,,023739282,,,,เขตมีนบุรี,กรุงเทพมหานคร,,,,,0105562054948,,20200903T14:21:31+07:00,20241016T14:33:51+07:00,20251222T14:23:17+07:00,วีรวรรณ รอบแคว้น,ไม่เปิดรับ,1.2.1.1 ข้าวตรา,บริษัทจำกัด,46315,69/454 ซอยรามคำแหง 164 แขวงมีนบุรี,,
3015191000050763300,กิตติชัยข้าวทอง,,,,,New Accounts,,QEast,0-2337-3348,,023373348,,,,,สมุทรปราการ,,,,,0115531000021,20000000,20230823T18:20:46+07:00,20250402T15:38:01+07:00,20251215T09:44:57+07:00,สุนิสา กล้าแข็ง,PPW 10k20k,1.2.1.2 ข้าวส่งออก,บริษัทจำกัด,46315,39 หมู่ที่ 7 ต.บางพลีใหญ่ อ.บางพลี,,
3015191000023132000,เซ็นจูรี่ อุตสาหกรรม,,,,,New Accounts,,QEast,038547160,,022351155,,https://centuryrice.com/,,,กรุงเทพมหานคร,,,ฉะเชิงเทรา,,0105542066011,10000000,20210707T09:33:08+07:00,20241213T15:35:40+07:00,20251215T09:44:58+07:00,สุนิสา กล้าแข็ง,โอนออก,1.2.1.1 ข้าวตรา,บริษัทจำกัด,46315,283 ถนนสุรวงศ์ สุริยวงศ์ เขตบางรัก,300,
3015191000003441000,เคเจ เวิลด์ฟู้ดส์,,0117AB,0117ข้าวไก่แจ้,0117,New Accounts,,QEast,,,033047341,,https://www.kaijaerice.com/th/,www.trthaifoods.com,อ.พนัสนิคม,ชลบุรี,,,,,0205555001876,,20181107T16:05:17+07:00,20240722T17:43:34+07:00,20250609T11:20:52+07:00,สุนิสา กล้าแข็ง,,1.2.1.2 ข้าวส่งออก,บริษัทจำกัด,46315,55 หมู่ 1 ต.กฏโง้ง,,
3015191000048792000,เนเจอร์ฟู้ดโปรดักส์แอนด์มาร์เก็ตติ้ง,,,,,New Accounts,,QEsan,,,0845225024,,,,อำเภอชุมพลบุรี,สุรินทร์,,,,,0323555000702,,20230629T09:18:47+07:00,20251214T14:05:25+07:00,20251215T09:44:57+07:00,รังสิยา หมื่นวิจิตร (ลูกหว้า),PPW 510k,1.2.1.2 ข้าวส่งออก,ห้างหุ้นส่วนจำกัด,46315,79 หมู่ที่ 6 ตำบลสระขุด,,
