Account_ID,Account_Name,Account_Name_English,Account_Code,Account_Group,Account_Group_Code,Account_Status,Customer_Class,Sales_Area,Phone,Phone_1,Office_Phone,Factory_Phone,Website,Facebook,Billing_City,Billing_Province,Billing_Country,Shipping_City,Shipping_Province,Shipping_Country,Thai_Tax_ID,Register_Capital,Created_Time,Modified_Time,Last_Activity_Time,Owner,Tags,Industry,Org_Type,TSIC_ID,Billing_Street,Vol_FIBC_Per_Years,FIBC_Sling_Usage_Year
3015191000016541000,บริษัท โรงน้ำแข็งชัยนาท (2526) จำกัด,,0495AA,,,Active,,QNorth,0-5636-2433,,0943647956,,,,สรรพยา,ชัยนาท,,,,,0185526000035,,20201203T11:14:40+07:00,20250602T10:57:37+07:00,20251212T15:22:17+07:00,สุนิษา ภิญโญ,PPW 010k,1.2.2.1 โรงน้ำแข็ง,บริษัทจำกัด,10795,ต.บางหลวง,,
3015191000010221000,โรงน้ำแข็งสมเกียรติ อุตสาหกรรม,,0385AA,,,Active,,QNorth,0-5643-0454,,,,,,อ.วัดสิงห์,ชัยนาท,,,,,0185545000029,,20200221T13:50:06+07:00,20250623T11:51:45+07:00,20251215T09:45:01+07:00,สุนิษา ภิญโญ,PPW 010k,1.2.2.1 โรงน้ำแข็ง,,10795,125 ม.3 ต.มะขามเฒ่า,,
3015191000016595000,สรรรวมผล 999,,,,,New Accounts,,Key Account,056438043,,056438043,035430707,,,,ชัยนาท,,,,,0185564000471,,20201204T08:19:27+07:00,20250528T16:29:01+07:00,20250528T16:29:01+07:00,ปุณยวีร์ สพัดรัมย์,,1.2.1.2 ข้าวส่งออก,บริษัทจำกัด,10611,ห้วยกรด,,
3015191000016595500,บริษัท ห้วยกรดธัญญกิจ จำกัด,,,,,New Accounts,,QNorth,056438445,,056438813,,,,,ชัยนาท,,,,,0185556000041,,20201204T08:38:53+07:00,20240722T17:06:54+07:00,20251120T10:21:18+07:00,สุนิษา ภิญโญ,,1.2.1.2 ข้าวส่งออก,บริษัทจำกัด,10611,ห้วยกรด,,
3015191000016574500,โรงสี ป.น่ำเฮง,,,,,New Accounts,,QNorth,056447033,,0615493565,,,,,ชัยนาท,,,,,0183547000091,,20201203T15:41:31+07:00,20250919T09:44:55+07:00,20251219T10:15:57+07:00,สุนิษา ภิญโญ,,1.2.1.1 ข้าวตรา,บริษัทจำกัด,10611,ไร่พัฒนา,,
3015191000016595500,โรงสีแก้วเอกมหาพร,,,,,New Accounts,,QNorth,056461005,,056461005,,,,ต.หนองบัว,ชัยนาท,,,,,,,20201204T11:17:22+07:00,20240722T17:43:34+07:00,20251121T09:31:35+07:00,สุนิษา ภิญโญ,,1.2.1.1 ข้าวตรา,นามบุคคล,,111 ม.5,,
3015191000016658000,พรพิบูลย์,,,,,New Accounts,,QNorth,0-5622-1645,,056511088,,,,เมืองอุทัยธานี,อุทัยธานี,,,,,0105506000757,,20201208T08:40:47+07:00,20250528T15:12:05+07:00,20251215T09:44:59+07:00,สุนิษา ภิญโญ,PPW 010k,1.2.2.1 โรงน้ำแข็ง,บริษัทจำกัด,10795,ถ.อุทัยธานีมโนรมย์ ต.น้ำซึม,,
3015191000048595000,โรงสีโชคไพบูลย์,,,,,New Accounts,,QNorth,0-,,0815555628,081 379 1419,,,,อุทัยธานี,,,,,0203492000027,,20230623T09:57:49+07:00,20241111T14:26:11+07:00,20251211T11:39:36+07:00,สุนิษา ภิญโญ,PPW 010k,1.2.1.1 ข้าวตรา,นามบุคคล,10611,"14 หมู่ 2, สะแกกรัง อ.เมืองอุทัยธานี",,
3015191000008443000,คล่องขยัน,,0339AA,,,Active,,QNorth,056 560 110,0882789455,0882789455,,,,ต.นางั่ว,เพชรบูรณ์,,,เพชรบูรณ์,,0673546001324,,20191029T17:23:16+07:00,20250530T15:34:56+07:00,20251111T10:01:41+07:00,สุนิษา ภิญโญ,PPW 010k,1.2.2.1 โรงน้ำแข็ง,ห้างหุ้นส่วนจำกัด,10795,36/1 ม.4,,
3015191000059666000,เอ็น.เค.วี.ยิบซั่มปลาสเตอร์,,,,,Active,,QNorth,056610022,0818873785,,,https://www.nkvplaster.com/th,,,พิจิตร,,,,,0663537000248,3500000,20240314T09:37:45+07:00,20250212T15:09:53+07:00,20251215T09:44:55+07:00,สุนิษา ภิญโญ,,2.2.1.4 ปูนพลาสเตอร์,ห้างหุ้นส่วนจำกัด,,5 หมู่ที่ 17 ต.หนองพระ อ.วังทรายพูน,,
3015191000082443300,ท.เจริญผลเคมีเกษตร,,,,,,,QNorth,056621241,0645974566,,,,,,พิจิตร,,,,,66553300003,5000000,20250626T15:50:12+07:00,20251003T08:52:07+07:00,20251215T11:46:07+07:00,สุนิษา ภิญโญ,,2.1.2 ปุ๋ยอินทรีย์/สารปรับปรุงดิน/สารเสริมพืช(ไม่ทำปุ๋ยเคมี),บริษัทจำกัด,,283 ถนนริมน่าน ต.ตะพานหิน อ.ตะพานหิน,,
3015191000048595500,โรงสีประสาทพร,,,,,New Accounts,,QNorth,056621521,,,,,,,พิจิตร,,,,,,,20230623T10:07:58+07:00,20240924T15:53:59+07:00,20251118T15:52:00+07:00,สุนิษา ภิญโญ,ไม่มีการใช้งาน PPW,1.2.1.1 ข้าวตรา,นามบุคคล,,"253, ถนนรัฐราษฎร์รังสรรค์, ตำบลตะพานหิน อำเภอตะพานหิน",,
3015191000017210000,โรงน้ำแข็งพันอุลิต 3,,,,,New Accounts,,QNorth,0-5662-1657,,0894600006,,,,,พิจิตร,,,,,0663553000052,,20201222T13:47:46+07:00,20250528T13:38:20+07:00,20251216T11:08:04+07:00,สุนิษา ภิญโญ,PPW 010k,1.2.2.1 โรงน้ำแข็ง,ห้างหุ้นส่วนจำกัด,10795,1/25 หมู่ที่ 5 ต.หอไกร อ.บางมูลนาก,,
3015191000043571000,น้ำยม,,,,,New Accounts,,QNorth,056670113,,,,,,,พิจิตร,,,,,,,20230213T16:50:45+07:00,20250707T15:51:32+07:00,20251112T15:47:27+07:00,สุนิษา ภิญโญ,เลิกกิจการ,1.2.2.1 โรงน้ำแข็ง,นามบุคคล,,9 หมู่ที่ 9 ต.วังจิก อ.โพธิ์ประทับช้าง,,
3015191000015669000,ไทยอุตสาหกรรมน้ำตาล สาขา 00002,,,,,New Accounts,,QNorth,0-,,,,,,,เพชรบูรณ์,,บึงสามพัน,เพชรบูรณ์,,0105519012813,,20201110T15:34:46+07:00,20251003T15:39:21+07:00,20251215T09:44:59+07:00,ศิริษา ศรีสุข,,1.2.4.1 โรงงานน้ำตาล,บริษัทจำกัด,10722,794 ถนนกรุงเกษม แขวงวัดโสมนัส เขตป้อมปราบศัตรูพ่าย กรุงเทพมหานคร,,
3015191000013409000,น้ำแข็งอนามัยไพศาล,,,,,New Accounts,,QNorth,0-5672-1885,,056721885,,https://www.paisanice.com/,,,เพชรบูรณ์,,,,,0673531000050,,20200831T16:53:14+07:00,20250707T16:02:32+07:00,20251215T09:45:01+07:00,สุนิษา ภิญโญ,PPW 010k,1.2.2.1 โรงน้ำแข็ง,ห้างหุ้นส่วนจำกัด,10795,639/1 ถนนเพชรเจริญ ต.ในเมือง อ.เมืองเพชรบูรณ์ จ.เพชรบูรณ์,,
3015191000018354000,พิพัฒน์วัฒนา,,0537AA,,,Active,,QNorth,056-731277,,0817400880,,,,,เพชรบูรณ์,,,,,0673519000037,,20210123T16:14:31+07:00,20250602T11:43:05+07:00,20251215T16:14:46+07:00,สุนิษา ภิญโญ,PPW 010k,1.2.2.1 โรงน้ำแข็ง,ห้างหุ้นส่วนจำกัด,46321,109 หมู่ที่ 2 ต.สะเดียง อ.เมืองเพชรบูรณ์,,
3015191000018354000,โรงน้ำแข็งยั่งยืนเขาค้อ,,,,,New Accounts,,QNorth,056750499,,0871111944,,,,,เพชรบูรณ์,,,,,,,20210123T16:33:28+07:00,20250616T09:44:56+07:00,20251027T16:17:56+07:00,สุนิษา ภิญโญ,PPW 010k,1.2.2.1 โรงน้ำแข็ง,นามบุคคล,,35 หมู่ 9 ถนนแคมป์สนเขาค้อ ตำบลแคมป์สน อำเภอเขาค้อ,,
