Account_ID,Account_Name,Account_Name_English,Account_Code,Account_Group,Account_Group_Code,Account_Status,Customer_Class,Sales_Area,Phone,Phone_1,Office_Phone,Factory_Phone,Website,Facebook,Billing_City,Billing_Province,Billing_Country,Shipping_City,Shipping_Province,Shipping_Country,Thai_Tax_ID,Register_Capital,Created_Time,Modified_Time,Last_Activity_Time,Owner,Tags,Industry,Org_Type,TSIC_ID,Billing_Street,Vol_FIBC_Per_Years,FIBC_Sling_Usage_Year
3015191000070018000,กิมชุนไอซ์ กุดรัง,,,,,,,QEsan,0979614563,,,,,,อำเภอกุดรัง,มหาสารคาม,,,,,0495562000284,,20241017T14:38:39+07:00,20251214T10:41:51+07:00,20251214T10:42:39+07:00,รังสิยา หมื่นวิจิตร (ลูกหว้า),PPW 510k,1.2.2.1 โรงน้ำแข็ง,บริษัทจำกัด,,234 หมู่ที่ 5 ตำบลนาโพธิ์,,
3015191000065569000,De Hues Myanmar,,,,,New Accounts,,Key Account,09797023475,,09797023475,,www.deheus.com,,Yandon,,Myanmar,,,,,,20240715T12:26:46+07:00,20240906T16:29:25+07:00,20251215T09:44:55+07:00,นงลักษณ์ สุขโสดา,,1.1.1.1 โรงงานอาหารสัตว์ Feedmill Company,บริษัทจำกัด,,"15th floor, Myanmar Center Tower",,
3015191000020421000,โรงน้ำแข็งยุทธหัตถี,,,,,New Accounts,,QNorth,0-,,0871201206,,,,,ตาก,,,,,,,20210401T08:30:54+07:00,20250819T15:39:22+07:00,20251219T10:02:01+07:00,สุนิษา ภิญโญ,PPW 010k,1.2.2.1 โรงน้ำแข็ง,นามบุคคล,,159/1 ม. 4 ต.เกาพตะเภา อ.บ้านตาก,,
3015191000023588000,ฟาสท์ ไมนิ่ง,,,,,New Accounts,,QCentral,0-,,,,http://www.fastmining.co.th/,,,พระนครศรีอยุธยา,,,,,0605556001353,7000000,20210719T09:07:29+07:00,20250604T09:44:11+07:00,20251215T09:44:58+07:00,วีรวรรณ รอบแคว้น,,2.7 Non Food อื่นๆ,บริษัทจำกัด,46639,,,
3015191000051813400,แนน​ นิว​ ทวีทรัพย์,,,,,New Accounts,,QSouth,0980140089,,,,,,อ.เมือง,นครศรีธรรมราช,,,,,0803556001171,1000000,20230915T10:52:29+07:00,20241001T09:30:29+07:00,20251111T10:13:51+07:00,กมลรัตน์ เทศนีย์,,1.2.2.1 โรงน้ำแข็ง,ห้างหุ้นส่วนจำกัด,10795,131/6 หมู่ที่ 3 ต.โพธิ์เสด็จ อ.เมืองนครศรีธรรมราช,,
3015191000058326000,โรงน้ำแข็งปัทมาพร,,,,,New Accounts,,QEsan,0982139737,,,,,,อำเภอกมลาไสย,กาฬสินธุ์,,,,,0463564001707,,20240219T11:42:21+07:00,20251214T12:55:09+07:00,20251223T10:38:31+07:00,รังสิยา หมื่นวิจิตร (ลูกหว้า),PPW 510k,1.2.2.1 โรงน้ำแข็ง,ห้างหุ้นส่วนจำกัด,10795,232 หมู่ที่ 7 ตำบลกมลาไสย,,
3015191000067845000,พงษ์ลาภ จำกัด,,,,,,,Key Account,0-2976-6021,,029766021,,http://www.ponglarp.com/en/,,,ปทุมธานี,,,,,0105536048464,100000000,20240902T15:51:46+07:00,20250528T16:25:20+07:00,20251215T09:44:55+07:00,ปุณยวีร์ สพัดรัมย์,,1.2.1.2 ข้าวส่งออก,บริษัทจำกัด,,3 หมู่ที่ 3 ต.บางคูวัด อ.เมืองปทุมธานี จ.ปทุมธานี,,
3015191000056708000,กู๊ดมาเนจเม้นท์ โปรดักส์,,,,,New Accounts,,QCentral,0982656594,,,,,,,ปทุมธานี,,,,,0135557021336,1000000,20240115T11:38:23+07:00,20241108T15:08:58+07:00,20251216T15:20:53+07:00,วีรวรรณ รอบแคว้น,,2.1.2 ปุ๋ยอินทรีย์/สารปรับปรุงดิน/สารเสริมพืช(ไม่ทำปุ๋ยเคมี),บริษัทจำกัด,10802,129/27 ม.2 ต.สามโคก อ.สามโคก,,
3015191000050825000,ไทยเพิ่มทรัพย์อาหารสัตว์,,,,,New Accounts,,QWest,0982686726,,,,,,,เพชรบุรี,,,,,0763564000201,1000000,20230824T17:36:09+07:00,20240722T16:58:26+07:00,20251030T15:49:22+07:00,ชินดนัย ศรีธรรม,,1.1.1.1 โรงงานอาหารสัตว์ Feedmill Company,ห้างหุ้นส่วนจำกัด,10802,96 หมู่ที่ 7 ต.ไร่ส้ม อ.เมืองเพชรบุรี,,
3015191000025278000,การเกษตรคลองหลวง,,,,,New Accounts,,QCentral,0982768122,081 845 2575,,,,,,ปทุมธานี,,,ปทุมธานี,,1300000125332,,20210826T18:52:48+07:00,20250314T10:19:29+07:00,20251216T15:25:45+07:00,วีรวรรณ รอบแคว้น,PPW 010k,1.2.1.2 ข้าวส่งออก,สหกรณ์ จำกัด,,2/8 ถนนคลองหลวง หมู่ 7 ตำบลคลองสอง อำเภอคลองหลวง,,
